episode,total_reward,coverage_pct,steps,total_collisions,terminated
1,181.5,1.0,401,4,True
2,176.5,1.0,399,11,True
3,203.79999999999995,1.0,322,3,True
4,192.99999999999997,1.0,348,2,True
5,201.7,1.0,274,0,True
6,173.29999999999993,1.0,444,2,True
7,177.39999999999998,1.0,410,8,True
8,166.9,1.0,442,5,True
9,204.99999999999986,1.0,334,2,True
10,161.79999999999998,1.0,469,11,True
11,206.29999999999993,1.0,298,3,True
12,-38.80000000000012,0.9375,500,11,False
13,-27.450000000000077,0.984375,500,4,False
14,-42.15000000000008,0.984375,500,10,False
15,205.50000000000003,1.0,272,9,True
16,-40.65000000000001,0.984375,500,8,False
17,-41.550000000000026,0.984375,500,4,False
18,191.8,1.0,330,16,True
19,192.49999999999997,1.0,333,5,True
20,-44.75000000000007,0.984375,500,9,False
21,-41.100000000000065,0.96875,500,8,False
22,-41.80000000000011,0.96875,500,11,False
23,-40.50000000000008,0.96875,500,5,False
24,-32.45000000000006,0.984375,500,1,False
25,-31.65000000000006,0.984375,500,1,False
26,209.99999999999997,1.0,265,8,True
27,176.19999999999993,1.0,425,5,True
28,203.99999999999994,1.0,310,0,True
29,183.2999999999999,1.0,435,7,True
30,179.10000000000002,1.0,392,2,True
31,205.29999999999998,1.0,273,3,True
32,187.69999999999996,1.0,371,6,True
33,206.39999999999998,1.0,277,5,True
34,216.99999999999986,1.0,251,2,True
35,-40.150000000000034,0.984375,500,9,False
36,-40.15000000000007,0.984375,500,8,False
37,186.3,1.0,380,5,True
38,-34.350000000000065,0.953125,500,13,False
39,-39.95000000000006,0.984375,500,9,False
40,-47.55000000000004,0.984375,500,12,False
41,172.19999999999993,1.0,410,15,True
42,193.99999999999994,1.0,364,6,True
43,163.3999999999999,1.0,500,13,True
44,167.64999999999992,1.0,492,11,True
45,207.39999999999995,1.0,278,2,True
46,-32.05000000000009,0.984375,500,8,False
47,213.29999999999993,1.0,274,1,True
48,205.10000000000002,1.0,276,7,True
49,170.29999999999993,1.0,445,15,True
50,-36.10000000000013,0.96875,500,12,False
51,228.99999999999997,1.0,174,0,True
52,168.39999999999998,1.0,454,3,True
53,-27.850000000000083,0.984375,500,5,False
54,-41.10000000000006,0.96875,500,11,False
55,-33.45000000000012,0.984375,500,7,False
56,210.6,1.0,247,3,True
57,231.0999999999999,1.0,191,2,True
58,163.29999999999993,1.0,487,14,True
59,208.59999999999994,1.0,291,0,True
60,189.89999999999995,1.0,332,2,True
61,216.3999999999999,1.0,265,2,True
62,186.79999999999998,1.0,362,7,True
63,-40.35000000000012,0.984375,500,6,False
64,168.79999999999995,1.0,440,12,True
65,193.59999999999997,1.0,355,3,True
66,-55.80000000000014,0.96875,500,2,False
67,218.59999999999994,1.0,220,0,True
68,197.79999999999995,1.0,317,5,True
69,-44.15000000000009,0.953125,500,10,False
70,223.89999999999986,1.0,228,1,True
71,192.99999999999997,1.0,379,4,True
72,209.65,1.0,274,0,True
73,-31.000000000000046,0.96875,500,10,False
74,177.79999999999998,1.0,397,11,True
75,-42.15000000000004,0.984375,500,4,False
76,-39.3500000000001,0.984375,500,8,False
77,-38.400000000000034,0.96875,500,3,False
78,182.79999999999998,1.0,398,5,True
79,170.29999999999993,1.0,471,7,True
80,-36.85000000000018,0.953125,500,6,False
81,-46.35000000000011,0.984375,500,14,False
82,-25.7500000000001,0.984375,500,8,False
83,213.59999999999994,1.0,265,5,True
84,-42.350000000000094,0.984375,500,12,False
85,188.79999999999993,1.0,370,8,True
86,184.2,1.0,396,13,True
87,212.0999999999999,1.0,263,5,True
88,217.89999999999984,1.0,266,2,True
89,214.59999999999994,1.0,264,3,True
90,202.69999999999996,1.0,312,3,True
91,-28.95000000000008,0.984375,500,6,False
92,163.89999999999998,1.0,482,5,True
93,205.0999999999999,1.0,336,1,True
94,168.89999999999995,1.0,500,0,True
95,-34.15000000000004,0.953125,500,2,False
96,-32.95000000000011,0.953125,500,15,False
97,206.99999999999997,1.0,309,7,True
98,204.99999999999997,1.0,263,2,True
99,-30.000000000000135,0.96875,500,8,False
100,221.79999999999995,1.0,203,0,True
101,186.99999999999997,1.0,372,3,True
102,186.69999999999993,1.0,382,0,True
103,181.10000000000002,1.0,408,2,True
104,-38.65000000000006,0.984375,500,8,False
105,-34.150000000000084,0.984375,500,4,False
106,205.79999999999995,1.0,307,1,True
107,203.39999999999998,1.0,303,9,True
108,-20.25000000000009,0.984375,500,1,False
109,-26.100000000000083,0.96875,500,8,False
110,209.39999999999995,1.0,284,2,True
111,-37.20000000000008,0.9375,500,4,False
112,195.59999999999994,1.0,350,3,True
113,-35.45000000000006,0.984375,500,4,False
114,208.5999999999999,1.0,317,4,True
115,-37.15000000000009,0.984375,500,1,False
116,195.49999999999991,1.0,388,2,True
117,211.39999999999992,1.0,283,9,True
118,-29.25000000000005,0.984375,500,8,False
119,-38.40000000000014,0.96875,500,21,False
120,-31.200000000000095,0.96875,500,4,False
121,-37.550000000000054,0.953125,500,6,False
122,-32.95000000000011,0.984375,500,8,False
123,-47.20000000000012,0.96875,500,10,False
124,176.5,1.0,424,11,True
125,192.1,1.0,354,5,True
126,-27.75000000000013,0.984375,500,0,False
127,190.39999999999992,1.0,354,10,True
128,211.09999999999994,1.0,270,0,True
129,199.89999999999995,1.0,285,3,True
130,212.79999999999993,1.0,255,9,True
131,173.1999999999999,1.0,450,16,True
132,198.94999999999993,1.0,344,4,True
133,199.69999999999993,1.0,364,1,True
134,224.69999999999987,1.0,216,4,True
135,-39.35000000000013,0.984375,500,14,False
136,-40.05000000000008,0.984375,500,4,False
137,199.29999999999987,1.0,352,6,True
138,172.49999999999994,1.0,477,8,True
139,-36.050000000000104,0.984375,500,2,False
140,-42.95000000000015,0.984375,500,13,False
141,193.79999999999995,1.0,349,0,True
142,193.50000000000003,1.0,363,3,True
143,194.99999999999991,1.0,357,1,True
144,212.0999999999999,1.0,287,7,True
145,212.79999999999993,1.0,279,3,True
146,211.89999999999992,1.0,268,3,True
147,210.6999999999999,1.0,302,2,True
148,182.19999999999996,1.0,427,2,True
149,186.59999999999997,1.0,412,2,True
150,-35.45000000000011,0.984375,500,6,False
151,223.59999999999997,1.0,193,1,True
152,-41.75000000000015,0.984375,500,2,False
153,180.79999999999993,1.0,469,6,True
154,198.20000000000002,1.0,305,1,True
155,192.40000000000003,1.0,370,0,True
156,224.29999999999987,1.0,228,2,True
157,185.79999999999995,1.0,367,11,True
158,-47.50000000000014,0.96875,500,14,False
159,199.2999999999999,1.0,330,9,True
160,225.69999999999987,1.0,216,1,True
161,-46.950000000000145,0.984375,500,6,False
162,227.2999999999999,1.0,221,2,True
163,-38.15000000000005,0.984375,500,7,False
164,-40.15000000000014,0.984375,500,3,False
165,-42.15000000000014,0.984375,500,5,False
166,206.8,1.0,262,4,True
167,211.34999999999988,1.0,280,4,True
168,-31.050000000000065,0.984375,500,3,False
169,219.49999999999991,1.0,240,3,True
170,180.69999999999993,1.0,370,8,True
171,212.99999999999994,1.0,262,2,True
172,188.1999999999999,1.0,416,2,True
173,206.2,1.0,302,2,True
174,227.99999999999991,1.0,179,1,True
175,200.49999999999997,1.0,281,4,True
176,219.29999999999993,1.0,231,2,True
177,-36.500000000000014,0.96875,500,5,False
178,-38.65000000000008,0.984375,500,3,False
179,174.49999999999994,1.0,474,4,True
180,201.1,1.0,300,6,True
181,211.19999999999993,1.0,276,1,True
182,197.89999999999995,1.0,326,6,True
183,-29.95000000000005,0.984375,500,2,False
184,186.70000000000002,1.0,363,5,True
185,225.79999999999993,1.0,203,0,True
186,-31.250000000000075,0.984375,500,4,False
187,215.9999999999999,1.0,265,1,True
188,202.09999999999997,1.0,337,4,True
189,223.1999999999999,1.0,203,7,True
190,-45.05000000000013,0.953125,500,8,False
191,174.6999999999999,1.0,441,13,True
192,190.89999999999998,1.0,356,7,True
193,-29.65000000000015,0.984375,500,10,False
194,-38.25000000000005,0.984375,500,13,False
195,204.7999999999999,1.0,302,3,True
196,234.1999999999999,1.0,173,2,True
197,226.59999999999994,1.0,173,4,True
198,-33.900000000000105,0.984375,500,6,False
199,217.89999999999992,1.0,238,0,True
200,205.24999999999991,1.0,299,7,True
201,197.39999999999998,1.0,318,3,True
202,213.09999999999994,1.0,275,8,True
203,-33.25000000000005,0.984375,500,6,False
204,194.24999999999991,1.0,395,0,True
205,220.59999999999988,1.0,242,2,True
206,219.89999999999992,1.0,218,6,True
207,213.29999999999993,1.0,272,1,True
208,199.99999999999994,1.0,356,4,True
209,174.90000000000003,1.0,435,0,True
210,169.59999999999994,1.0,463,0,True
211,-39.15000000000006,0.984375,500,7,False
212,-38.80000000000005,0.96875,500,11,False
213,-31.350000000000108,0.984375,500,9,False
214,174.2,1.0,427,6,True
215,195.1,1.0,319,10,True
216,197.09999999999994,1.0,376,5,True
217,-24.80000000000009,0.96875,500,5,False
218,208.7999999999999,1.0,311,3,True
219,184.0999999999999,1.0,428,2,True
220,178.99999999999991,1.0,486,5,True
221,192.09999999999985,1.0,426,5,True
222,222.79999999999987,1.0,244,0,True
223,218.19999999999982,1.0,283,5,True
224,203.29999999999995,1.0,319,8,True
225,182.19999999999993,1.0,395,11,True
226,213.89999999999986,1.0,259,4,True
227,181.79999999999998,1.0,416,1,True
228,204.89999999999992,1.0,316,0,True
229,194.99999999999991,1.0,344,1,True
230,227.99999999999991,1.0,199,2,True
231,226.09999999999988,1.0,201,2,True
232,-24.450000000000124,0.984375,500,8,False
233,204.19999999999987,1.0,334,3,True
234,197.7999999999998,1.0,391,6,True
235,214.5999999999999,1.0,245,9,True
236,199.29999999999987,1.0,370,2,True
237,196.79999999999993,1.0,330,4,True
238,177.29999999999995,1.0,440,4,True
239,209.99999999999986,1.0,292,3,True
240,188.99999999999994,1.0,408,3,True
241,191.7,1.0,357,2,True
242,177.79999999999987,1.0,489,7,True
243,190.89999999999995,1.0,323,9,True
244,226.29999999999987,1.0,216,1,True
245,-39.45000000000015,0.984375,500,5,False
246,-39.75000000000005,0.984375,500,5,False
247,160.2999999999999,1.0,479,3,True
248,-51.15000000000008,0.984375,500,8,False
249,183.39999999999998,1.0,390,2,True
250,-37.00000000000011,0.96875,500,12,False
251,198.49999999999991,1.0,334,7,True
