episode,total_reward,coverage_pct,steps,total_collisions,terminated
1,-36.200000000000095,0.96875,500,6,False
2,182.4,1.0,424,3,True
3,170.19999999999993,1.0,470,2,True
4,-37.70000000000001,0.953125,500,5,False
5,179.4,1.0,430,10,True
6,-43.75000000000011,0.984375,500,7,False
7,187.9,1.0,382,2,True
8,195.59999999999997,1.0,369,2,True
9,214.29999999999998,1.0,247,0,True
10,176.5,1.0,407,9,True
11,195.6,1.0,392,2,True
12,-40.15000000000002,0.984375,500,11,False
13,197.19999999999993,1.0,318,0,True
14,188.69999999999993,1.0,395,4,True
15,-39.250000000000036,0.984375,500,4,False
16,201.5,1.0,303,9,True
17,189.5,1.0,372,8,True
18,172.99999999999997,1.0,447,1,True
19,-33.80000000000018,0.90625,500,2,False
20,199.99999999999994,1.0,313,2,True
21,196.4,1.0,323,3,True
22,-38.0000000000001,0.96875,500,9,False
23,215.99999999999994,1.0,246,0,True
24,194.4,1.0,326,7,True
25,199.9,1.0,310,8,True
26,191.39999999999995,1.0,376,4,True
27,157.3999999999999,1.0,464,14,True
28,-35.80000000000008,0.96875,500,7,False
29,175.1,1.0,454,9,True
30,174.0999999999999,1.0,465,1,True
31,198.5999999999999,1.0,303,8,True
32,-39.900000000000105,0.9375,500,10,False
33,204.4,1.0,299,3,True
34,177.89999999999995,1.0,452,3,True
35,182.69999999999993,1.0,379,4,True
36,182.89999999999995,1.0,411,3,True
37,174.0999999999999,1.0,476,4,True
38,201.99999999999997,1.0,318,1,True
39,-29.150000000000095,0.984375,500,6,False
40,168.2999999999999,1.0,487,8,True
41,-33.95000000000004,0.984375,500,6,False
42,192.99999999999994,1.0,334,2,True
43,189.5,1.0,345,9,True
44,199.79999999999998,1.0,318,4,True
45,-40.95000000000011,0.984375,500,12,False
46,-43.40000000000012,0.9375,500,10,False
47,208.49999999999994,1.0,272,0,True
48,184.99999999999997,1.0,424,0,True
49,-44.25000000000007,0.984375,500,12,False
50,187.29999999999993,1.0,373,4,True
51,208.69999999999996,1.0,272,6,True
52,197.69999999999996,1.0,332,4,True
53,166.40000000000003,1.0,477,6,True
54,209.49999999999997,1.0,276,3,True
55,-49.65000000000007,0.984375,500,25,False
56,-38.40000000000005,0.90625,500,6,False
57,195.0999999999999,1.0,359,0,True
58,218.0999999999999,1.0,238,3,True
59,-31.950000000000095,0.984375,500,6,False
60,187.79999999999993,1.0,405,2,True
61,177.29999999999995,1.0,413,8,True
62,181.09999999999997,1.0,424,11,True
63,-44.750000000000114,0.984375,500,9,False
64,-49.05000000000016,0.984375,500,6,False
65,200.99999999999994,1.0,322,10,True
66,199.09999999999994,1.0,334,4,True
67,-50.80000000000011,0.96875,500,6,False
68,-38.15000000000013,0.984375,500,1,False
69,182.60000000000002,1.0,388,12,True
70,-38.45000000000011,0.984375,500,11,False
71,-43.85000000000009,0.984375,500,10,False
72,224.49999999999994,1.0,189,7,True
73,-39.85000000000001,0.984375,500,9,False
74,169.59999999999997,1.0,468,5,True
75,202.59999999999997,1.0,316,1,True
76,-47.15000000000008,0.984375,500,14,False
77,187.50000000000003,1.0,374,2,True
78,-37.00000000000009,0.96875,500,8,False
79,212.99999999999997,1.0,228,0,True
80,177.0,1.0,417,4,True
81,182.49999999999991,1.0,440,3,True
82,205.1,1.0,298,6,True
83,161.19999999999993,1.0,491,8,True
84,-32.00000000000003,0.96875,500,9,False
85,205.20000000000002,1.0,261,4,True
86,212.39999999999995,1.0,278,6,True
87,189.39999999999995,1.0,376,1,True
88,178.69999999999993,1.0,462,3,True
89,229.59999999999997,1.0,171,1,True
90,-47.80000000000015,0.96875,500,22,False
91,-51.750000000000135,0.984375,500,27,False
92,159.09999999999988,1.0,497,10,True
93,174.29999999999993,1.0,455,10,True
94,208.19999999999987,1.0,310,2,True
95,208.09999999999997,1.0,285,8,True
96,197.89999999999998,1.0,319,3,True
97,171.59999999999997,1.0,436,8,True
98,195.79999999999998,1.0,299,1,True
99,208.5,1.0,245,0,True
100,209.09999999999997,1.0,283,3,True
101,195.7999999999999,1.0,351,10,True
102,188.99999999999997,1.0,336,10,True
103,185.0,1.0,386,3,True
104,220.2999999999999,1.0,263,2,True
105,167.60000000000002,1.0,475,17,True
106,174.5,1.0,412,14,True
107,209.2999999999999,1.0,289,9,True
108,-48.300000000000125,0.953125,500,14,False
109,-36.1500000000001,0.984375,500,7,False
110,170.79999999999993,1.0,461,7,True
111,219.49999999999991,1.0,218,0,True
112,175.29999999999998,1.0,449,4,True
113,-49.300000000000075,0.9375,500,6,False
114,168.49999999999994,1.0,478,3,True
115,197.49999999999994,1.0,337,5,True
