episode,total_reward,coverage_pct,steps,total_collisions,terminated
1,-35.6000000000001,0.96875,500,6,False
2,181.79999999999998,1.0,424,3,True
3,185.29999999999998,1.0,399,9,True
4,182.25,1.0,383,7,True
5,182.49999999999997,1.0,396,7,True
6,-38.500000000000114,0.96875,500,8,False
7,203.09999999999997,1.0,309,4,True
8,-36.95000000000009,0.984375,500,8,False
9,-37.45000000000011,0.984375,500,5,False
10,-35.05000000000005,0.984375,500,6,False
11,190.49999999999994,1.0,392,5,True
12,-44.3500000000001,0.953125,500,12,False
13,178.99999999999994,1.0,370,19,True
14,159.19999999999993,1.0,495,9,True
15,198.5,1.0,284,4,True
16,186.89999999999995,1.0,396,7,True
17,202.59999999999994,1.0,331,4,True
18,176.89999999999998,1.0,410,17,True
19,213.19999999999993,1.0,249,0,True
20,-41.40000000000007,0.96875,500,16,False
21,172.59999999999997,1.0,458,9,True
22,189.3,1.0,357,4,True
23,-35.100000000000094,0.96875,500,12,False
24,236.49999999999991,1.0,163,0,True
25,187.1,1.0,358,8,True
26,-40.70000000000006,0.9375,500,17,False
27,-45.50000000000016,0.90625,500,8,False
28,-39.75000000000009,0.953125,500,12,False
29,177.1,1.0,394,2,True
30,164.1,1.0,478,6,True
31,214.89999999999992,1.0,259,2,True
32,176.99999999999994,1.0,395,8,True
33,199.79999999999995,1.0,329,1,True
34,167.19999999999993,1.0,437,5,True
35,-33.700000000000124,0.96875,500,18,False
36,217.4999999999999,1.0,256,2,True
37,217.89999999999986,1.0,260,4,True
38,-41.65000000000004,0.984375,500,6,False
39,-40.30000000000006,0.96875,500,6,False
40,198.39999999999998,1.0,334,2,True
41,-33.950000000000074,0.984375,500,6,False
42,181.69999999999996,1.0,386,3,True
43,199.99999999999994,1.0,327,4,True
44,-28.850000000000055,0.984375,500,1,False
45,155.3999999999999,1.0,499,6,True
46,189.99999999999997,1.0,397,3,True
47,213.59999999999997,1.0,253,1,True
48,-44.950000000000124,0.984375,500,4,False
49,-42.95000000000007,0.984375,500,5,False
50,204.59999999999997,1.0,306,0,True
51,-36.85000000000006,0.953125,500,14,False
52,-28.650000000000095,0.984375,500,11,False
53,209.3,1.0,258,2,True
54,219.89999999999998,1.0,234,2,True
55,233.99999999999994,1.0,160,1,True
56,199.20000000000002,1.0,287,1,True
57,204.49999999999991,1.0,309,3,True
58,217.99999999999991,1.0,252,0,True
59,194.39999999999995,1.0,366,8,True
60,-37.50000000000009,0.9375,500,11,False
61,-36.850000000000065,0.984375,500,3,False
62,220.7999999999999,1.0,256,1,True
63,204.5999999999999,1.0,342,0,True
64,-30.95000000000006,0.984375,500,8,False
65,167.69999999999993,1.0,459,9,True
66,-48.450000000000095,0.984375,500,14,False
67,-42.300000000000026,0.9375,500,9,False
68,202.29999999999993,1.0,294,10,True
69,200.6999999999999,1.0,333,3,True
70,194.1999999999999,1.0,381,8,True
71,223.99999999999994,1.0,210,1,True
72,208.0,1.0,245,13,True
73,-39.65000000000004,0.984375,500,5,False
74,210.6999999999999,1.0,288,3,True
75,-37.20000000000009,0.96875,500,12,False
76,190.09999999999997,1.0,373,8,True
77,-45.05000000000018,0.984375,500,14,False
78,224.19999999999996,1.0,192,2,True
79,-36.950000000000074,0.984375,500,2,False
80,-47.5500000000001,0.984375,500,7,False
81,182.39999999999995,1.0,385,9,True
82,214.49999999999997,1.0,249,4,True
83,-34.6500000000001,0.984375,500,5,False
