episode,total_reward,coverage_pct,steps,total_collisions,terminated
1,192.69999999999996,1.0,357,1,True
2,199.59999999999994,1.0,371,2,True
3,225.7,1.0,183,1,True
4,-52.70000000000012,0.96875,500,11,False
5,162.09999999999988,1.0,484,5,True
6,185.89999999999995,1.0,426,6,True
7,186.20000000000002,1.0,374,8,True
8,-29.59999999999996,0.96875,500,4,False
9,192.79999999999998,1.0,326,0,True
10,-37.65000000000011,0.921875,500,9,False
11,-41.950000000000074,0.953125,500,9,False
12,201.39999999999992,1.0,322,1,True
13,189.89999999999998,1.0,342,4,True
14,-31.05000000000013,0.984375,500,8,False
15,-47.50000000000012,0.90625,500,12,False
16,204.19999999999993,1.0,314,2,True
17,-38.300000000000054,0.96875,500,12,False
18,177.29999999999998,1.0,439,1,True
19,-39.600000000000065,0.984375,500,12,False
20,-48.30000000000005,0.96875,500,8,False
21,163.09999999999997,1.0,446,9,True
22,185.29999999999998,1.0,396,4,True
23,-48.050000000000104,0.984375,500,16,False
24,-45.850000000000136,0.953125,500,25,False
25,168.99999999999994,1.0,443,10,True
26,224.39999999999992,1.0,206,4,True
27,-40.950000000000166,0.984375,500,8,False
28,195.89999999999995,1.0,337,8,True
29,182.39999999999992,1.0,401,1,True
30,186.29999999999998,1.0,389,1,True
31,-38.15000000000009,0.984375,500,8,False
32,-46.550000000000104,0.984375,500,5,False
33,-38.55000000000009,0.984375,500,15,False
34,211.89999999999995,1.0,261,6,True
35,209.49999999999997,1.0,272,3,True
36,-37.150000000000055,0.984375,500,10,False
37,221.29999999999995,1.0,211,13,True
38,-45.90000000000006,0.96875,500,14,False
39,-38.75000000000005,0.984375,500,6,False
40,206.19999999999996,1.0,301,2,True
41,189.69999999999996,1.0,360,9,True
42,-34.350000000000094,0.984375,500,6,False
43,-33.950000000000045,0.953125,500,7,False
44,-30.70000000000007,0.96875,500,3,False
45,193.8,1.0,356,1,True
46,215.14999999999992,1.0,276,2,True
47,222.99999999999991,1.0,214,2,True
48,214.79999999999993,1.0,263,0,True
49,205.99999999999994,1.0,277,0,True
50,218.49999999999997,1.0,211,4,True
51,219.69999999999996,1.0,215,3,True
52,-41.65000000000007,0.984375,500,6,False
53,-39.550000000000054,0.984375,500,9,False
54,162.29999999999987,1.0,470,9,True
55,204.59999999999994,1.0,313,5,True
56,200.79999999999998,1.0,284,5,True
57,214.0,1.0,209,14,True
58,195.89999999999992,1.0,355,4,True
59,169.0,1.0,428,12,True
60,-34.10000000000011,0.96875,500,3,False
61,167.09999999999997,1.0,431,14,True
62,177.49999999999994,1.0,446,9,True
63,217.2,1.0,233,7,True
64,-37.85000000000008,0.984375,500,3,False
65,229.79999999999993,1.0,178,1,True
66,-33.40000000000008,0.96875,500,0,False
67,174.0999999999999,1.0,476,9,True
68,175.0,1.0,347,19,True
69,-39.40000000000013,0.96875,500,6,False
70,-40.95000000000018,0.984375,500,9,False
71,213.99999999999997,1.0,234,4,True
72,207.69999999999996,1.0,294,2,True
73,225.79999999999987,1.0,198,7,True
74,196.79999999999998,1.0,342,5,True
75,169.20000000000005,1.0,466,9,True
76,173.2999999999999,1.0,489,4,True
77,194.5,1.0,307,5,True
78,-35.25000000000005,0.984375,500,4,False
79,-35.20000000000008,0.96875,500,12,False
80,187.3,1.0,379,3,True
81,-40.75000000000008,0.984375,500,9,False
82,187.60000000000002,1.0,350,6,True
83,-34.2500000000001,0.984375,500,3,False
84,201.49999999999991,1.0,330,9,True
85,-33.250000000000135,0.953125,500,5,False
86,-34.250000000000064,0.984375,500,12,False
87,206.19999999999993,1.0,296,4,True
88,-38.25000000000016,0.953125,500,10,False
89,201.99999999999994,1.0,356,1,True
90,207.29999999999993,1.0,310,0,True
91,222.09999999999994,1.0,225,1,True
92,225.89999999999995,1.0,213,0,True
93,228.79999999999995,1.0,193,3,True
94,166.2,1.0,496,3,True
95,213.8999999999999,1.0,277,0,True
96,202.79999999999998,1.0,265,1,True
97,204.29999999999998,1.0,279,3,True
98,-33.05000000000004,0.984375,500,2,False
99,-46.5000000000001,0.96875,500,13,False
100,-35.35000000000002,0.984375,500,0,False
101,-45.450000000000045,0.984375,500,12,False
102,-52.50000000000008,0.90625,500,2,False
103,-36.05000000000006,0.984375,500,5,False
104,162.49999999999994,1.0,475,7,True
105,169.49999999999997,1.0,454,4,True
106,182.7999999999999,1.0,413,9,True
107,-37.10000000000006,0.96875,500,2,False
108,224.3999999999999,1.0,212,1,True
109,187.29999999999995,1.0,364,5,True
110,234.99999999999994,1.0,155,0,True
111,193.3,1.0,316,10,True
112,174.79999999999993,1.0,423,4,True
113,181.2,1.0,383,6,True
114,170.59999999999997,1.0,453,2,True
115,200.6999999999999,1.0,354,1,True
116,213.1,1.0,207,6,True
117,-43.400000000000034,0.96875,500,0,False
118,163.59999999999997,1.0,456,15,True
119,218.4999999999999,1.0,241,1,True
120,184.79999999999995,1.0,411,2,True
121,225.3999999999999,1.0,197,4,True
122,201.29999999999998,1.0,283,3,True
123,-38.35000000000007,0.984375,500,2,False
124,-36.40000000000011,0.96875,500,6,False
125,197.89999999999995,1.0,317,8,True
126,-45.5500000000001,0.984375,500,8,False
127,179.39999999999986,1.0,423,13,True
128,229.99999999999994,1.0,177,0,True
129,226.89999999999986,1.0,207,1,True
130,-49.15000000000009,0.984375,500,7,False
131,167.09999999999994,1.0,474,6,True
132,-34.55000000000012,0.984375,500,12,False
133,213.79999999999995,1.0,252,6,True
134,168.19999999999987,1.0,497,5,True
135,187.1,1.0,393,3,True
136,-30.550000000000143,0.984375,500,8,False
137,201.29999999999993,1.0,346,3,True
138,199.39999999999995,1.0,339,3,True
139,197.29999999999993,1.0,377,2,True
140,-40.25000000000017,0.921875,500,4,False
141,215.1999999999999,1.0,276,2,True
142,233.6999999999999,1.0,182,2,True
143,-32.300000000000125,0.96875,500,8,False
144,196.49999999999994,1.0,378,2,True
145,-25.700000000000138,0.96875,500,0,False
146,215.9999999999999,1.0,264,4,True
147,221.6999999999999,1.0,220,5,True
148,221.5999999999999,1.0,241,0,True
149,212.99999999999994,1.0,255,2,True
150,168.29999999999993,1.0,467,8,True
151,208.19999999999993,1.0,287,0,True
152,198.59999999999988,1.0,352,5,True
153,-44.700000000000195,0.96875,500,8,False
154,-32.35000000000013,0.984375,500,6,False
155,209.19999999999993,1.0,282,1,True
156,167.09999999999988,1.0,416,10,True
157,199.69999999999996,1.0,303,0,True
158,172.89999999999992,1.0,460,8,True
159,223.39999999999995,1.0,200,4,True
160,-30.350000000000108,0.984375,500,2,False
161,-34.25000000000007,0.984375,500,3,False
162,-39.600000000000016,0.96875,500,6,False
163,-45.20000000000016,0.96875,500,13,False
164,195.49999999999991,1.0,368,6,True
165,-37.15000000000017,0.984375,500,14,False
166,228.4999999999999,1.0,188,2,True
167,-35.45000000000013,0.984375,500,4,False
168,209.49999999999994,1.0,279,3,True
169,-49.75000000000008,0.984375,500,3,False
170,213.2999999999999,1.0,259,6,True
171,196.39999999999992,1.0,345,7,True
172,226.39999999999992,1.0,204,2,True
173,181.59999999999997,1.0,392,4,True
174,218.19999999999993,1.0,229,3,True
175,164.3999999999999,1.0,459,0,True
176,177.6999999999999,1.0,472,13,True
177,181.29999999999995,1.0,355,0,True
178,-32.250000000000085,0.953125,500,5,False
179,174.09999999999997,1.0,394,8,True
180,203.89999999999995,1.0,292,4,True
181,-43.95000000000008,0.953125,500,13,False
182,228.5999999999999,1.0,189,3,True
183,194.79999999999998,1.0,331,5,True
184,-36.35000000000004,0.953125,500,7,False
185,207.60000000000005,1.0,294,5,True
186,-35.85000000000007,0.984375,500,7,False
187,181.1999999999999,1.0,462,9,True
188,201.29999999999984,1.0,357,5,True
189,221.69999999999987,1.0,242,7,True
190,207.69999999999996,1.0,265,10,True
191,210.4999999999999,1.0,315,5,True
192,208.39999999999995,1.0,279,1,True
193,204.49999999999997,1.0,261,12,True
194,178.39999999999995,1.0,457,5,True
195,-36.75000000000013,0.984375,500,5,False
196,190.5,1.0,347,7,True
197,218.69999999999996,1.0,193,15,True
198,-29.700000000000102,0.96875,500,6,False
199,185.69999999999996,1.0,390,7,True
200,181.7,1.0,415,4,True
201,219.2999999999999,1.0,227,1,True
202,202.19999999999996,1.0,329,4,True
203,206.19999999999996,1.0,298,3,True
204,204.2,1.0,290,3,True
205,171.09999999999994,1.0,469,0,True
206,-35.50000000000011,0.96875,500,11,False
207,204.1,1.0,273,0,True
208,178.29999999999993,1.0,420,9,True
209,208.09999999999994,1.0,280,8,True
210,184.39999999999995,1.0,397,5,True
211,194.69999999999993,1.0,364,1,True
212,210.29999999999993,1.0,299,1,True
213,209.09999999999988,1.0,258,1,True
214,191.59999999999985,1.0,389,7,True
215,-30.150000000000077,0.984375,500,5,False
216,189.7999999999999,1.0,421,7,True
217,203.1,1.0,303,8,True
218,216.5999999999999,1.0,254,0,True
219,181.0999999999999,1.0,403,12,True
220,227.59999999999994,1.0,184,3,True
221,186.69999999999993,1.0,442,7,True
222,-42.70000000000009,0.96875,500,2,False
223,-33.150000000000155,0.984375,500,15,False
224,218.79999999999987,1.0,248,4,True
225,210.99999999999994,1.0,250,3,True
226,201.9999999999999,1.0,299,5,True
227,199.29999999999995,1.0,310,7,True
228,202.69999999999993,1.0,329,2,True
229,207.49999999999994,1.0,283,3,True
230,198.39999999999998,1.0,337,0,True
231,215.9999999999999,1.0,256,8,True
232,-29.750000000000068,0.984375,500,6,False
233,224.09999999999985,1.0,228,4,True
234,190.29999999999995,1.0,391,1,True
235,-36.200000000000124,0.96875,500,7,False
236,225.7999999999999,1.0,208,4,True
237,-39.90000000000007,0.9375,500,2,False
238,175.79999999999995,1.0,460,1,True
239,216.89999999999992,1.0,236,3,True
240,199.69999999999996,1.0,296,12,True
241,169.29999999999998,1.0,498,2,True
242,170.89999999999992,1.0,473,3,True
243,211.59999999999977,1.0,322,6,True
244,223.59999999999994,1.0,209,0,True
245,218.79999999999984,1.0,277,2,True
246,-28.350000000000076,0.984375,500,7,False
247,173.29999999999984,1.0,453,8,True
248,223.69999999999993,1.0,215,1,True
