episode,total_reward,coverage_pct,steps,total_collisions,terminated
3,-41.35000000000004,0.984375,500,15,False
4,183.89999999999998,1.0,382,4,True
5,202.5,1.0,323,2,True
6,-48.55000000000006,0.953125,500,11,False
7,204.29999999999995,1.0,313,5,True
8,164.69999999999993,1.0,477,6,True
9,189.2,1.0,317,15,True
10,176.5,1.0,447,6,True
11,189.09999999999997,1.0,361,5,True
12,-58.55000000000008,0.984375,500,5,False
13,-57.00000000000009,0.90625,500,5,False
14,182.3,1.0,365,8,True
15,173.09999999999997,1.0,408,4,True
16,198.29999999999998,1.0,286,1,True
17,215.89999999999986,1.0,278,1,True
18,162.29999999999998,1.0,459,2,True
19,211.29999999999995,1.0,253,0,True
20,-53.550000000000054,0.984375,500,17,False
21,171.09999999999997,1.0,430,9,True
22,-52.15000000000016,0.984375,500,1,False
23,183.9999999999999,1.0,403,3,True
24,215.19999999999996,1.0,222,0,True
25,-50.25000000000008,0.984375,500,1,False
26,188.00000000000003,1.0,355,5,True
27,206.79999999999998,1.0,266,1,True
28,198.59999999999994,1.0,295,8,True
29,217.09999999999997,1.0,194,5,True
30,-28.75000000000006,0.984375,500,5,False
31,-55.600000000000165,0.96875,500,1,False
32,163.60000000000002,1.0,389,5,True
33,176.4,1.0,432,4,True
34,194.40000000000003,1.0,301,4,True
35,181.69999999999996,1.0,348,0,True
36,125.99999999999993,1.0,452,24,True
37,147.0999999999999,1.0,476,7,True
38,167.0,1.0,403,3,True
39,218.09999999999988,1.0,249,2,True
40,190.3999999999999,1.0,379,0,True
41,207.39999999999992,1.0,295,7,True
42,182.89999999999998,1.0,363,8,True
43,185.39999999999998,1.0,417,1,True
44,192.99999999999991,1.0,349,3,True
45,190.49999999999994,1.0,362,6,True
46,-44.90000000000011,0.984375,500,9,False
47,-34.15000000000012,0.984375,500,5,False
48,185.69999999999993,1.0,424,9,True
49,188.69999999999993,1.0,395,0,True
50,-68.55000000000005,0.984375,500,8,False
51,-43.65000000000017,0.984375,500,5,False
52,-50.250000000000185,0.984375,500,13,False
53,-39.65000000000003,0.984375,500,4,False
54,154.49999999999991,1.0,401,0,True
55,169.49999999999994,1.0,377,2,True
56,-36.95000000000014,0.984375,500,19,False
57,-78.94999999999978,0.984375,500,3,False
58,-46.65000000000021,0.953125,500,8,False
59,-42.45000000000012,0.984375,500,5,False
60,-29.550000000000058,0.984375,500,8,False
61,-17.250000000000156,0.984375,500,10,False
62,-45.90000000000017,0.9375,500,0,False
63,-31.650000000000137,0.984375,500,6,False
64,-47.65000000000031,0.921875,500,2,False
65,-16.40000000000007,0.96875,500,5,False
66,-14.300000000000114,0.96875,500,9,False
67,230.8999999999999,1.0,195,3,True
68,-24.500000000000142,0.96875,500,6,False
69,-9.400000000000238,0.9375,500,8,False
70,-64.25000000000023,0.828125,500,14,False
71,-18.500000000000217,0.90625,500,12,False
72,-5.050000000000282,0.984375,500,5,False
73,-34.95000000000019,0.890625,500,9,False
74,-15.700000000000102,0.953125,500,9,False
75,-18.80000000000022,0.96875,500,0,False
76,-67.95000000000002,0.734375,500,0,False
77,-22.200000000000124,0.90625,500,6,False
78,-39.95000000000023,0.921875,500,4,False
79,-7.20000000000027,0.96875,500,13,False
80,198.0999999999998,1.0,381,20,True
81,-20.750000000000068,0.984375,500,4,False
82,-39.65000000000011,0.828125,500,0,False
83,221.4999999999997,1.0,326,1,True
84,-5.500000000000271,0.90625,500,5,False
85,-32.60000000000017,0.84375,500,5,False
86,-11.150000000000182,0.953125,500,14,False
87,-48.65000000000029,0.796875,500,0,False
88,-22.650000000000187,0.796875,500,31,False
89,-18.650000000000247,0.703125,500,7,False
90,-23.000000000000025,0.96875,500,0,False
91,-32.10000000000004,0.9375,500,24,False
92,-1.6500000000002861,0.921875,500,3,False
93,-11.650000000000187,0.859375,500,21,False
94,-20.450000000000117,0.890625,500,17,False
95,-26.300000000000164,0.78125,500,10,False
96,-31.800000000000246,0.90625,500,3,False
97,-15.100000000000177,0.875,500,19,False
98,-0.7000000000002826,0.9375,500,7,False
99,-1.9500000000003468,0.890625,500,7,False
100,-8.250000000000238,0.890625,500,9,False
101,-53.45000000000045,0.765625,500,97,False
102,-0.8000000000003408,0.90625,500,4,False
103,-12.950000000000214,0.796875,500,17,False
104,-24.600000000000065,0.6875,500,32,False
105,-6.350000000000214,0.890625,500,2,False
106,-41.74999999999989,0.890625,500,21,False
107,-8.250000000000359,0.921875,500,30,False
108,-4.350000000000316,0.796875,500,3,False
109,-101.44999999999915,0.703125,500,0,False
110,-5.050000000000257,0.828125,500,6,False
111,-14.850000000000204,0.796875,500,1,False
112,-30.05000000000018,0.671875,500,44,False
113,-33.30000000000016,0.78125,500,3,False
114,-33.55000000000038,0.828125,500,3,False
115,-45.50000000000033,0.65625,500,15,False
116,-12.250000000000163,0.640625,500,0,False
117,-60.15000000000048,0.609375,500,0,False
118,-14.65000000000002,0.890625,500,0,False
119,-15.700000000000085,0.75,500,21,False
120,-45.300000000000395,0.6875,500,64,False
121,-36.300000000000324,0.71875,500,0,False
122,-126.10000000000068,0.71875,500,0,False
123,-12.250000000000266,0.765625,500,18,False
124,-9.50000000000025,0.65625,500,0,False
125,-7.700000000000001,0.84375,500,2,False
126,-0.2000000000003215,0.875,500,5,False
127,-172.10000000000034,0.71875,500,37,False
128,-3.550000000000134,0.796875,500,1,False
129,-10.100000000000305,0.84375,500,22,False
130,-26.150000000000222,0.609375,500,1,False
131,-1.0500000000003944,0.828125,500,4,False
132,-83.2999999999991,0.65625,500,0,False
133,-51.60000000000032,0.75,500,59,False
134,-23.200000000000063,0.859375,500,7,False
135,-4.850000000000295,0.796875,500,6,False
136,-27.250000000000377,0.828125,500,59,False
137,-3.800000000000278,0.78125,500,2,False
138,-14.300000000000205,0.65625,500,3,False
139,-65.10000000000026,0.78125,500,20,False
140,-5.650000000000301,0.734375,500,5,False
141,-36.60000000000026,0.78125,500,0,False
142,-16.1499999999999,0.640625,500,8,False
143,-8.400000000000105,0.78125,500,3,False
144,-31.95000000000012,0.671875,500,39,False
145,-8.100000000000293,0.71875,500,0,False
146,-8.550000000000184,0.734375,500,0,False
147,-5.300000000000239,0.75,500,3,False
148,-1.7500000000002476,0.765625,500,0,False
149,-62.8000000000004,0.875,500,0,False
150,-3.55000000000022,0.765625,500,0,False
151,-9.950000000000104,0.765625,500,1,False
152,-11.80000000000022,0.625,500,0,False
153,-27.300000000000235,0.65625,500,36,False
154,-4.100000000000347,0.75,500,0,False
155,-7.250000000000213,0.703125,500,2,False
156,-2.4500000000003395,0.765625,500,1,False
157,-68.35000000000018,0.640625,500,6,False
158,-86.54999999999939,0.734375,500,0,False
159,-49.800000000000374,0.625,500,78,False
160,-12.650000000000183,0.640625,500,2,False
161,0.19999999999971493,0.8125,500,1,False
162,-1.4500000000003486,0.890625,500,7,False
163,-22.550000000000235,0.796875,500,32,False
164,-39.9500000000005,0.640625,500,0,False
165,-21.00000000000007,0.75,500,14,False
166,-15.6000000000001,0.71875,500,17,False
167,-7.550000000000286,0.765625,500,2,False
168,-71.10000000000012,0.75,500,1,False
169,-13.450000000000182,0.6875,500,15,False
170,-14.7500000000002,0.703125,500,10,False
171,-27.500000000000156,0.8125,500,1,False
172,-1.6000000000003631,0.78125,500,0,False
173,-21.649999999999974,0.578125,500,13,False
174,-11.550000000000194,0.671875,500,7,False
175,-21.200000000000216,0.78125,500,3,False
176,-23.300000000000317,0.78125,500,7,False
177,-11.850000000000144,0.765625,500,4,False
178,-11.050000000000106,0.671875,500,3,False
179,-42.95000000000017,0.609375,500,15,False
180,-33.10000000000019,0.53125,500,30,False
181,-14.25000000000021,0.640625,500,0,False
182,-7.900000000000302,0.75,500,0,False
183,-46.70000000000037,0.78125,500,4,False
184,-15.299999999999986,0.59375,500,4,False
185,-63.300000000000374,0.59375,500,95,False
186,-6.300000000000274,0.71875,500,0,False
187,-63.200000000000436,0.5,500,88,False
188,-14.15000000000006,0.765625,500,24,False
189,-35.70000000000007,0.59375,500,0,False
190,-7.450000000000274,0.765625,500,6,False
191,-175.250000000001,0.640625,500,47,False
192,-21.05000000000018,0.640625,500,22,False
193,-3.9000000000003054,0.8125,500,0,False
194,-1.9500000000002948,0.765625,500,0,False
195,-25.100000000000197,0.625,500,28,False
196,-8.35000000000021,0.734375,500,8,False
197,-8.600000000000238,0.65625,500,0,False
198,-16.3500000000002,0.671875,500,15,False
199,-16.200000000000138,0.75,500,21,False
200,-149.20000000000022,0.671875,500,3,False
201,-12.700000000000227,0.71875,500,15,False
202,-22.05000000000025,0.71875,500,36,False
203,-44.350000000000286,0.703125,500,2,False
204,-25.650000000000382,0.796875,500,49,False
205,-28.500000000000256,0.6875,500,42,False
206,-55.45000000000061,0.65625,500,45,False
207,-59.00000000000059,0.53125,500,3,False
208,-11.650000000000128,0.765625,500,0,False
209,-28.250000000000167,0.734375,500,4,False
210,-35.80000000000031,0.6875,500,1,False
211,-9.250000000000222,0.796875,500,1,False
212,-18.15000000000018,0.546875,500,4,False
213,-7.550000000000322,0.796875,500,10,False
214,-8.700000000000234,0.71875,500,2,False
215,-5.350000000000291,0.734375,500,3,False
216,-2.4000000000002544,0.75,500,0,False
217,-16.149999999999892,0.796875,500,0,False
218,-4.250000000000249,0.796875,500,1,False
219,-38.650000000000134,0.859375,500,0,False
220,-15.900000000000073,0.6875,500,0,False
221,-8.750000000000204,0.671875,500,1,False
222,-19.100000000000364,0.75,500,31,False
223,2.4999999999996065,0.84375,500,2,False
224,-6.55000000000024,0.734375,500,2,False
225,-60.15000000000033,0.515625,500,84,False
226,-3.70000000000037,0.8125,500,0,False
227,-5.650000000000256,0.734375,500,2,False
228,-5.0500000000002965,0.734375,500,0,False
229,-17.200000000000234,0.71875,500,19,False
230,-92.49999999999844,0.78125,500,0,False
231,-28.300000000000317,0.71875,500,46,False
232,-2.4500000000002777,0.859375,500,1,False
233,-21.90000000000018,0.75,500,3,False
234,4.649999999999654,0.859375,500,0,False
235,-28.650000000000063,0.796875,500,4,False
236,-23.850000000000144,0.734375,500,9,False
237,-20.050000000000285,0.671875,500,24,False
238,-81.89999999999947,0.8125,500,0,False
239,-27.30000000000039,0.65625,500,37,False
240,-23.45000000000046,0.796875,500,49,False
241,-10.299999999999963,0.78125,500,0,False
242,-66.75000000000031,0.703125,500,48,False
243,-40.80000000000031,0.5625,500,51,False
244,-1.150000000000366,0.796875,500,0,False
245,-15.350000000000227,0.640625,500,11,False
246,-2.800000000000309,0.78125,500,3,False
247,-28.050000000000296,0.703125,500,40,False
248,-7.800000000000234,0.6875,500,0,False
249,-23.750000000000103,0.796875,500,0,False
250,-9.250000000000052,0.734375,500,1,False
251,-13.90000000000011,0.59375,500,0,False
252,-13.80000000000017,0.78125,500,19,False
253,-25.70000000000021,0.8125,500,0,False
254,-9.35000000000022,0.765625,500,0,False
255,-8.950000000000141,0.765625,500,0,False
256,-4.650000000000289,0.734375,500,1,False
257,-9.700000000000262,0.65625,500,1,False
258,-8.400000000000292,0.75,500,1,False
259,-28.20000000000008,0.75,500,0,False
