episode,total_reward,coverage_pct,steps,total_collisions,terminated
3,-32.25000000000012,0.984375,500,5,False
4,160.0999999999999,1.0,475,12,True
5,184.2,1.0,382,4,True
6,-49.20000000000018,0.9375,500,11,False
7,197.29999999999998,1.0,348,1,True
8,-35.750000000000114,0.984375,500,10,False
9,-41.55000000000007,0.984375,500,6,False
10,-39.45000000000013,0.984375,500,13,False
11,167.9,1.0,421,12,True
12,-41.35000000000011,0.984375,500,4,False
13,-49.500000000000135,0.96875,500,23,False
14,176.3,1.0,374,1,True
15,186.09999999999997,1.0,365,3,True
16,-40.05000000000004,0.953125,500,5,False
17,200.09999999999994,1.0,316,0,True
18,201.19999999999993,1.0,327,1,True
19,202.7,1.0,296,4,True
20,209.7,1.0,271,0,True
21,223.19999999999996,1.0,208,0,True
22,201.89999999999995,1.0,314,2,True
23,222.29999999999993,1.0,210,2,True
24,153.09999999999988,1.0,453,5,True
25,-47.60000000000012,0.96875,500,13,False
26,-58.45000000000006,0.984375,500,1,False
27,-43.750000000000135,0.984375,500,20,False
28,159.9999999999999,1.0,475,2,True
29,168.19999999999996,1.0,401,3,True
30,164.7,1.0,369,16,True
31,-34.60000000000006,0.96875,500,13,False
32,176.09999999999997,1.0,385,2,True
33,206.79999999999993,1.0,279,2,True
34,-60.50000000000011,0.96875,500,4,False
35,-45.05000000000004,0.984375,500,10,False
36,192.19999999999996,1.0,359,0,True
37,207.89999999999995,1.0,310,6,True
38,181.49999999999997,1.0,345,12,True
39,-59.15000000000013,0.984375,500,0,False
40,220.29999999999993,1.0,213,0,True
41,182.0,1.0,384,7,True
42,-79.65000000000012,0.984375,500,2,False
43,-55.650000000000226,0.984375,500,3,False
44,-55.15000000000021,0.984375,500,5,False
45,-49.65000000000007,0.984375,500,0,False
46,196.79999999999993,1.0,380,2,True
47,158.94999999999993,1.0,453,3,True
48,-41.45000000000016,0.984375,500,5,False
49,-40.45000000000012,0.984375,500,5,False
50,215.0999999999999,1.0,236,0,True
51,-27.450000000000063,0.984375,500,8,False
52,-79.1500000000001,0.921875,500,0,False
53,201.7,1.0,227,1,True
54,181.79999999999998,1.0,329,5,True
55,217.49999999999986,1.0,245,2,True
56,147.6999999999999,1.0,404,7,True
57,-23.250000000000018,0.984375,500,11,False
58,-27.39999999999998,0.96875,500,4,False
59,-127.35000000000035,0.859375,500,61,False
60,141.59999999999985,1.0,454,18,True
61,-21.40000000000007,0.96875,500,5,False
62,-27.60000000000016,0.953125,500,5,False
63,-84.20000000000019,0.90625,500,2,False
64,-49.900000000000276,0.9375,500,3,False
65,-27.150000000000112,0.984375,500,1,False
66,167.70000000000005,1.0,397,3,True
67,187.60000000000005,1.0,364,2,True
68,-10.750000000000199,0.953125,500,7,False
69,-37.500000000000185,0.90625,500,2,False
70,-52.15000000000018,0.984375,500,4,False
71,-36.350000000000094,0.921875,500,7,False
72,222.14999999999975,1.0,283,6,True
73,-8.75000000000021,0.921875,500,7,False
74,-14.450000000000234,0.921875,500,21,False
75,-23.000000000000163,0.9375,500,3,False
76,195.79999999999993,1.0,427,4,True
77,184.39999999999992,1.0,429,0,True
78,-10.900000000000228,0.96875,500,0,False
79,215.6999999999997,1.0,368,6,True
80,-29.450000000000106,0.984375,500,0,False
81,-18.50000000000005,0.96875,500,12,False
82,207.89999999999964,1.0,446,8,True
83,216.69999999999968,1.0,364,2,True
84,-15.450000000000056,0.984375,500,0,False
85,-11.750000000000199,0.921875,500,7,False
86,-24.10000000000011,0.90625,500,4,False
87,-22.150000000000038,0.921875,500,2,False
88,-49.050000000000296,0.921875,500,5,False
89,-33.000000000000156,0.9375,500,14,False
90,-18.25000000000011,0.859375,500,0,False
91,217.29999999999973,1.0,328,6,True
92,-10.700000000000205,0.875,500,6,False
93,-17.70000000000011,0.90625,500,25,False
94,-37.35000000000023,0.953125,500,5,False
95,-56.950000000000294,0.796875,500,2,False
96,-14.850000000000161,0.765625,500,11,False
97,-7.950000000000112,0.953125,500,0,False
98,1.74999999999965,0.953125,500,0,False
99,-27.30000000000015,0.9375,500,0,False
100,-16.50000000000009,0.875,500,15,False
101,-3.4500000000003563,0.796875,500,0,False
102,-90.49999999999919,0.8125,500,2,False
103,-10.65000000000012,0.859375,500,1,False
104,-10.700000000000102,0.84375,500,1,False
105,-24.250000000000004,0.828125,500,0,False
106,-49.95000000000024,0.859375,500,0,False
107,0.2999999999996903,0.875,500,1,False
108,-13.350000000000176,0.734375,500,1,False
109,-24.050000000000196,0.828125,500,23,False
110,-10.000000000000126,0.75,500,6,False
111,-4.600000000000299,0.875,500,0,False
112,-60.200000000000244,0.84375,500,0,False
113,-21.900000000000166,0.53125,500,0,False
114,-6.150000000000255,0.765625,500,3,False
115,-4.400000000000166,0.8125,500,0,False
116,-6.850000000000199,0.765625,500,0,False
117,-122.64999999999958,0.546875,500,0,False
118,-12.20000000000015,0.6875,500,0,False
119,0.6499999999996685,0.859375,500,3,False
120,-10.20000000000014,0.65625,500,0,False
121,-29.500000000000185,0.75,500,44,False
122,-44.15000000000056,0.734375,500,77,False
123,-29.800000000000356,0.6875,500,47,False
124,-14.850000000000275,0.796875,500,20,False
125,-7.1000000000002865,0.78125,500,10,False
126,-9.650000000000169,0.796875,500,0,False
127,-14.40000000000031,0.6875,500,0,False
128,-11.800000000000207,0.6875,500,6,False
129,-11.650000000000214,0.640625,500,0,False
130,-15.500000000000126,0.75,500,9,False
131,-23.800000000000335,0.71875,500,37,False
132,2.299999999999618,0.84375,500,0,False
133,-19.80000000000023,0.6875,500,21,False
134,-14.900000000000219,0.75,500,0,False
135,-2.450000000000351,0.796875,500,1,False
136,-28.50000000000041,0.71875,500,46,False
137,-48.950000000000315,0.734375,500,39,False
138,-66.90000000000032,0.78125,500,46,False
139,-26.000000000000373,0.78125,500,51,False
140,-3.2500000000003313,0.828125,500,5,False
141,-14.70000000000017,0.65625,500,10,False
142,4.4499999999996485,0.859375,500,0,False
143,-60.35000000000025,0.796875,500,7,False
144,-22.65000000000031,0.765625,500,0,False
145,-21.95000000000026,0.734375,500,30,False
146,-26.450000000000234,0.703125,500,40,False
147,-40.100000000000094,0.8125,500,32,False
148,-9.350000000000282,0.859375,500,23,False
149,-2.050000000000326,0.796875,500,0,False
150,-109.60000000000045,0.6875,500,0,False
151,-15.600000000000135,0.625,500,7,False
152,-13.050000000000173,0.640625,500,1,False
153,-37.25000000000047,0.828125,500,80,False
154,-11.400000000000185,0.875,500,18,False
155,-7.500000000000226,0.78125,500,11,False
156,-5.650000000000258,0.796875,500,10,False
157,-8.00000000000028,0.75,500,10,False
158,-40.650000000000446,0.671875,500,64,False
159,-103.95000000000027,0.671875,500,0,False
160,-3.450000000000336,0.796875,500,5,False
161,-6.400000000000278,0.71875,500,2,False
162,-0.30000000000037236,0.8125,500,2,False
163,-35.400000000000205,0.75,500,0,False
164,-3.4000000000002593,0.78125,500,2,False
165,-15.750000000000313,0.734375,500,24,False
166,-13.150000000000201,0.671875,500,7,False
167,-28.30000000000008,0.65625,500,14,False
168,4.149999999999695,0.890625,500,0,False
169,-41.15000000000032,0.671875,500,60,False
170,-6.150000000000232,0.828125,500,2,False
171,-21.250000000000124,0.671875,500,0,False
172,-35.60000000000021,0.84375,500,30,False
173,-6.400000000000172,0.84375,500,0,False
174,-3.050000000000306,0.765625,500,2,False
175,-3.750000000000224,0.765625,500,0,False
176,-85.44999999999996,0.671875,500,0,False
177,-116.30000000000031,0.78125,500,0,False
178,-98.39999999999861,0.8125,500,26,False
179,-21.850000000000232,0.765625,500,39,False
180,-39.60000000000028,0.75,500,69,False
181,-19.250000000000245,0.796875,500,26,False
182,-34.30000000000016,0.75,500,2,False
183,-13.750000000000215,0.703125,500,11,False
184,-17.550000000000164,0.703125,500,17,False
185,-5.450000000000341,0.796875,500,8,False
186,-22.950000000000024,0.765625,500,0,False
187,-1.7500000000003586,0.828125,500,2,False
188,-1.2500000000003453,0.859375,500,0,False
189,-76.59999999999947,0.78125,500,10,False
190,-53.8000000000003,0.75,500,1,False
191,-124.84999999999856,0.828125,500,74,False
192,-49.85000000000047,0.828125,500,55,False
193,-31.500000000000224,0.78125,500,60,False
194,-1.7500000000003595,0.796875,500,1,False
195,0.049999999999676664,0.828125,500,0,False
196,-20.50000000000018,0.6875,500,15,False
197,-14.65000000000026,0.734375,500,10,False
198,-6.80000000000035,0.8125,500,0,False
199,-3.328171072070063e-13,0.8125,500,0,False
200,-6.900000000000289,0.71875,500,0,False
201,-40.65000000000022,0.828125,500,0,False
202,-117.99999999999876,0.8125,500,0,False
203,0.49999999999967115,0.875,500,0,False
204,-100.29999999999805,0.71875,500,83,False
205,-35.600000000000385,0.71875,500,44,False
206,-33.95000000000007,0.609375,500,25,False
207,-40.70000000000042,0.625,500,50,False
208,-14.350000000000156,0.703125,500,13,False
209,-65.25000000000024,0.703125,500,113,False
210,-5.2000000000002915,0.75,500,1,False
211,-54.60000000000048,0.71875,500,51,False
212,-16.650000000000002,0.796875,500,1,False
213,0.749999999999638,0.796875,500,0,False
214,-3.000000000000256,0.78125,500,4,False
215,-8.550000000000248,0.734375,500,7,False
216,-13.250000000000185,0.765625,500,13,False
217,-43.35000000000034,0.703125,500,75,False
218,-45.400000000000354,0.59375,500,64,False
219,-146.70000000000013,0.71875,500,152,False
220,-36.600000000000215,0.5625,500,23,False
221,-63.45000000000007,0.734375,500,3,False
222,-8.100000000000104,0.75,500,10,False
223,-149.89999999999887,0.71875,500,73,False
224,-71.70000000000013,0.71875,500,2,False
225,-18.15000000000012,0.703125,500,3,False
226,-34.25000000000014,0.734375,500,27,False
227,-9.400000000000281,0.78125,500,15,False
228,-50.85000000000033,0.671875,500,76,False
229,-6.150000000000159,0.921875,500,0,False
230,-14.85000000000019,0.765625,500,2,False
231,-97.799999999999,0.84375,500,2,False
232,-0.05000000000030114,0.859375,500,0,False
233,-143.40000000000086,0.625,500,2,False
234,-68.10000000000042,0.8125,500,37,False
235,-15.300000000000326,0.8125,500,31,False
236,-21.30000000000011,0.71875,500,0,False
237,-9.500000000000105,0.84375,500,1,False
238,-8.60000000000025,0.75,500,5,False
239,-6.800000000000311,0.71875,500,4,False
240,-6.600000000000295,0.71875,500,2,False
241,-64.5500000000002,0.734375,500,5,False
242,-3.4000000000003396,0.75,500,0,False
243,-19.200000000000117,0.65625,500,2,False
244,-4.600000000000318,0.71875,500,0,False
245,-11.150000000000093,0.796875,500,17,False
246,-10.450000000000273,0.796875,500,0,False
247,-18.950000000000347,0.765625,500,33,False
248,-34.40000000000012,0.71875,500,14,False
249,-15.350000000000225,0.828125,500,0,False
250,-18.350000000000076,0.734375,500,1,False
251,-14.450000000000026,0.703125,500,17,False
252,-26.900000000000315,0.78125,500,52,False
253,-12.600000000000197,0.71875,500,4,False
254,-13.850000000000115,0.734375,500,0,False
255,-25.250000000000224,0.796875,500,29,False
256,-7.100000000000293,0.6875,500,0,False
257,-8.350000000000191,0.859375,500,1,False
258,2.149999999999594,0.859375,500,0,False
259,-76.74999999999928,0.703125,500,4,False
260,-80.95000000000024,0.765625,500,3,False
261,-5.30000000000031,0.71875,500,1,False
262,-5.000000000000225,0.75,500,2,False
263,-13.000000000000092,0.6875,500,5,False
264,-23.900000000000176,0.71875,500,36,False
265,-8.800000000000253,0.6875,500,3,False
266,-5.850000000000233,0.796875,500,0,False
267,-3.65000000000037,0.796875,500,6,False
268,-22.100000000000342,0.78125,500,42,False
269,-11.100000000000238,0.71875,500,12,False
270,-1.900000000000252,0.78125,500,0,False
271,-49.90000000000013,0.5625,500,32,False
272,-25.000000000000266,0.59375,500,23,False
273,-52.950000000000315,0.734375,500,41,False
274,-24.850000000000293,0.671875,500,34,False
275,-1.0500000000003509,0.796875,500,1,False
276,-38.10000000000037,0.75,500,0,False
277,-37.80000000000026,0.78125,500,34,False
278,-20.35000000000005,0.703125,500,21,False
279,-11.450000000000097,0.859375,500,1,False
280,-56.35000000000027,0.703125,500,93,False
281,-5.150000000000329,0.734375,500,2,False
282,-4.800000000000202,0.78125,500,7,False
283,-85.69999999999953,0.65625,500,23,False
284,-24.50000000000036,0.78125,500,44,False
285,-17.250000000000163,0.796875,500,0,False
286,-19.05,0.765625,500,2,False
287,-122.09999999999887,0.8125,500,80,False
288,-9.250000000000165,0.671875,500,0,False
289,-45.900000000000354,0.65625,500,37,False
290,-41.550000000000395,0.765625,500,78,False
291,1.5999999999996075,0.8125,500,0,False
292,-25.500000000000117,0.8125,500,12,False
293,-11.49999999999996,0.90625,500,2,False
294,-4.800000000000213,0.78125,500,0,False
295,-12.300000000000116,0.8125,500,12,False
296,-14.650000000000187,0.578125,500,1,False
297,-21.300000000000225,0.75,500,38,False
298,-7.450000000000209,0.703125,500,2,False
299,-36.00000000000023,0.71875,500,57,False
300,-17.499999999999954,0.8125,500,0,False
301,-92.84999999999941,0.828125,500,22,False
302,-1.1500000000003512,0.796875,500,1,False
303,-15.300000000000079,0.78125,500,24,False
304,-9.400000000000254,0.6875,500,3,False
305,-5.200000000000267,0.71875,500,0,False
306,-3.700000000000246,0.8125,500,0,False
307,-0.10000000000031473,0.875,500,6,False
308,-6.900000000000214,0.84375,500,4,False
309,-12.600000000000234,0.78125,500,20,False
310,3.7499999999995564,0.890625,500,0,False
311,-32.250000000000284,0.859375,500,0,False
